sep=,
Subject,Task,ST,STlanguage,TTlanguage,MicroUnitId,LinearRep,Pause,PauseType,Start,End,DurationM,DurationT,FixCountS,FixDurationS,MeanDurationS,FixCountT,FixDurationT,MeanDurationT,FixCountST,FixDurationST,MeanDurationST,FixCountSPause,FixDurationSPause,MeanDurationSPause,FixCountTPause,FixDurationTPause,MeanDurationTPause,FixCountSTPause,FixDurationSTPause,MeanDurationSTPause,Visits,VisitsPause,Saccade,SacaddeAngle,SaccadeSum,SaccadeMean,SaccadePause,SaccadeAnglePause,SaccadeSumPause,SaccadeMeanPause,ins,del
P10_T2,translating,Osbrasileiros,pt,zh,185,,12464,null,342952,343028,76,0,0,0,0.0,1,84,84.0,1,84,84.0,0,0,0.0,1,84,84.0,1,84,84.0,0,null,856.0052569932033,null,856.0052569932033,2.752428479077824,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,186,,12464,null,343029,343044,15,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,187,,12464,null,343045,344432,1387,0,0,0,0.0,1,1391,1391.0,1,1391,1391.0,0,0,0.0,1,1391,1391.0,1,1391,1391.0,0,null,866.9746247728361,null,866.9746247728361,2.7787648229898596,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,188,,12464,null,344433,344433,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,189,,12464,null,344434,344588,154,0,0,0,0.0,1,158,158.0,1,158,158.0,0,0,0.0,1,158,158.0,1,158,158.0,0,null,690.0181157042183,null,690.0181157042183,2.204530721099739,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,190,,12464,null,344589,344589,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,191,,12464,null,344590,344853,263,0,0,0,0.0,1,266,266.0,1,266,266.0,0,0,0.0,1,266,266.0,1,266,266.0,0,null,717.4468621438107,null,717.4468621438107,2.2848626182923906,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,192,,12464,null,344854,344854,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,193,,12464,null,344855,345118,263,0,0,0,0.0,1,267,267.0,1,267,267.0,0,0,0.0,1,267,267.0,1,267,267.0,0,null,854.8713353481915,null,854.8713353481915,2.7138772550736237,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,194,,12464,null,345119,345119,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,195,,12464,null,345120,345508,388,0,0,0,0.0,1,383,383.0,1,383,383.0,0,0,0.0,1,383,383.0,1,383,383.0,0,null,924.4484842326261,null,924.4484842326261,2.925469886812108,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,196,,12464,null,345509,345509,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,197,,12464,null,345510,345649,139,0,0,0,0.0,1,141,141.0,1,141,141.0,0,0,0.0,1,141,141.0,1,141,141.0,0,null,963.9486500846401,null,963.9486500846401,3.0408474766076976,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,198,,12464,null,345650,345665,15,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,199,,12464,null,345666,345992,326,0,1,325,325.0,0,0,0.0,1,325,325.0,1,325,325.0,0,0,0.0,1,325,325.0,0,null,925.2999513671228,null,925.2999513671228,2.90974827473938,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,200,,12464,null,345993,346024,31,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,201,,12464,null,346025,346132,107,0,0,0,0.0,1,108,108.0,1,108,108.0,0,0,0.0,1,108,108.0,1,108,108.0,0,null,935.8461412005715,null,935.8461412005715,2.933686963011196,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,202,,12464,null,346133,346133,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,203,,12464,null,346134,346585,451,0,1,441,441.0,0,0,0.0,1,441,441.0,1,441,441.0,0,0,0.0,1,441,441.0,0,null,1165.6500332432543,null,1165.6500332432543,3.6426563538851697,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,204,,12464,null,346586,346586,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,205,,12464,null,346587,347131,544,0,1,542,542.0,0,0,0.0,1,542,542.0,1,542,542.0,0,0,0.0,1,542,542.0,0,null,1182.2440526388789,null,1182.2440526388789,3.683003279248844,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,206,,12464,null,347132,347132,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,207,,12464,null,347133,347536,403,0,1,400,400.0,0,0,0.0,1,400,400.0,1,400,400.0,0,0,0.0,1,400,400.0,0,null,925.2399688729406,null,925.2399688729406,2.8734160524004366,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,208,,12464,null,347537,347646,109,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,209,,12464,null,347647,348238,591,0,0,0,0.0,1,599,599.0,1,599,599.0,0,0,0.0,1,599,599.0,1,599,599.0,0,null,891.4639644988462,null,891.4639644988462,2.759950354485592,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,210,,12464,null,348239,348567,328,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,211,,12464,null,348568,348706,138,0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,null,965.29425565472,null,965.29425565472,2.97930325819358,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,212,,12464,null,348707,348707,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,213,,12464,null,348708,348909,201,0,0,0,0.0,1,200,200.0,1,200,200.0,0,0,0.0,1,200,200.0,1,200,200.0,0,null,854.1691869881516,null,854.1691869881516,2.6282128830404665,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,214,,12464,null,348910,348910,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,215,,12464,null,348911,349252,341,0,0,0,0.0,1,341,341.0,1,341,341.0,0,0,0.0,1,341,341.0,1,341,341.0,0,null,688.3400322515029,null,688.3400322515029,2.1114724915690273,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,216,,12464,null,349253,349269,16,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,217,,12464,null,349270,349535,265,0,0,0,0.0,1,732,732.0,1,732,732.0,0,0,0.0,1,732,732.0,1,732,732.0,0,null,667.1881293908039,null,667.1881293908039,2.0403306709198894,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,218,[Left],12464,null,349536,350001,465,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,219,,9033,null,350002,350002,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,220,,9033,null,350003,350034,31,0,0,0,0.0,1,100,100.0,1,100,100.0,0,0,0.0,1,100,100.0,1,100,100.0,0,null,677.2628736317974,null,677.2628736317974,2.064825834243285,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,221,[Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Left][Right][Right][Right][Left][Left][Right]作出处理,9033,null,350035,359254,9219,0,0,0,0.0,6,21868,3644.6666666666665,6,21868,3644.6666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,null,729.49982864974+753.9880635659957+684.7262226612911,null,2168.214114877027,6.55049581533845,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,222,[Back][Back]的[Right][Right][Right][Left][Left][Left]此次[Down][Right][Right]并不单单,6365,null,359255,372309,13054,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,3,2
P10_T2,translating,Osbrasileiros,pt,zh,223,,6334,null,372310,372310,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,224,,6334,null,372311,374011,1700,0,0,0,0.0,1,3406,3406.0,1,3406,3406.0,0,0,0.0,1,3406,3406.0,1,3406,3406.0,0,null,708.2951362250061,null,708.2951362250061,2.1334190850150785,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,225,基于,6334,null,374012,375710,1698,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,226,,3400,null,375711,376601,890,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,227,公司,3400,null,376602,380875,4273,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,228,,2590,null,380876,381576,700,0,0,0,0.0,1,708,708.0,1,708,708.0,0,0,0.0,1,708,708.0,1,708,708.0,0,null,901.5214917016676,null,901.5214917016676,2.7072717468518546,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,229,,2590,null,381577,381577,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,230,,2590,null,381578,381669,91,0,0,0,0.0,1,92,92.0,1,92,92.0,0,0,0.0,1,92,92.0,1,92,92.0,0,null,1006.553028906078,null,1006.553028906078,3.0136318230720898,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,231,,2590,null,381670,381670,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,232,,2590,null,381671,390078,8407,0,0,0,0.0,1,8410,8410.0,1,8410,8410.0,0,0,0.0,1,8410,8410.0,1,8410,8410.0,0,null,1028.5178656688468,null,1028.5178656688468,3.07020258408611,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,233,,2590,null,390079,390079,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,234,,2590,null,390080,390390,310,0,0,0,0.0,1,308,308.0,1,308,308.0,0,0,0.0,1,308,308.0,1,308,308.0,0,null,937.5505319714773,null,937.5505319714773,2.7903289642008255,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,235,,2590,null,390391,390391,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,236,,2590,null,390392,390858,466,0,0,0,0.0,1,475,475.0,1,475,475.0,0,0,0.0,1,475,475.0,1,475,475.0,0,null,757.5519784146828,null,757.5519784146828,2.247928719331403,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,237,,2590,null,390859,392060,1201,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,238,,2590,null,392061,392638,577,0,0,0,0.0,1,807,807.0,1,807,807.0,0,0,0.0,1,807,807.0,1,807,807.0,0,null,675.6663377733125,null,675.6663377733125,1.9990128336488537,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,239,利润润,2590,null,392639,392854,215,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,240,,16037,null,392855,392934,79,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,241,[Back][Back][Back][Back][Back]公司,16037,null,392935,404321,11386,0,0,0,0.0,6,658,109.66666666666667,6,658,109.66666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,null,772.9747731976769+993.9884305161705+1092.6724120247568,null,2859.6356157386044,8.386028198646933,null,null,null,null,1,5
P10_T2,translating,Osbrasileiros,pt,zh,242,,3120,null,404322,404632,310,0,0,0,0.0,1,325,325.0,1,325,325.0,0,0,0.0,1,325,325.0,1,325,325.0,0,null,914.1083086811979,null,914.1083086811979,2.672831311933327,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,243,,3120,null,404633,404633,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,244,,3120,null,404634,405912,1278,0,0,0,0.0,1,1282,1282.0,1,1282,1282.0,0,0,0.0,1,1282,1282.0,1,1282,1282.0,0,null,631.3113336540063,null,631.3113336540063,1.8405578240641582,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,245,,3120,null,405913,405913,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,246,,3120,null,405914,406959,1045,0,0,0,0.0,1,1799,1799.0,1,1799,1799.0,0,0,0.0,1,1799,1799.0,1,1799,1799.0,0,null,675.9474831671466,null,675.9474831671466,1.9649636138579845,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,247,所创造的,3120,null,406960,407614,654,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,1,0
P10_T2,translating,Osbrasileiros,pt,zh,248,[Back][Back][Back][Back]所创造的利润,8409,null,407615,412715,5100,0,0,0,0.0,7,766,109.42857142857143,7,766,109.42857142857143,0,0,0.0,0,0,0.0,0,0,0.0,0,null,933.038048527497+861.3408152409824+825.6803255497856,null,2620.059189318265,7.550602851061282,null,null,null,null,1,4
P10_T2,translating,Osbrasileiros,pt,zh,249,，还有[Back]考虑了很多其他指标,3775,null,412716,420717,8001,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,3,1
P10_T2,translating,Osbrasileiros,pt,zh,250,,4852,null,420718,420825,107,0,0,0,0.0,1,117,117.0,1,117,117.0,0,0,0.0,1,117,117.0,1,117,117.0,0,null,739.3510668146763,null,739.3510668146763,2.124572031076656,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,251,,4852,null,420826,420826,0,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,252,,4852,null,420827,420919,92,0,0,0,0.0,1,100,100.0,1,100,100.0,0,0,0.0,1,100,100.0,1,100,100.0,0,null,112.53888216967503,null,112.53888216967503,0.3224609804288683,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,253,,4852,null,420920,420967,47,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,254,,4852,null,420968,421637,669,0,1,683,683.0,0,0,0.0,1,683,683.0,1,683,683.0,0,0,0.0,1,683,683.0,0,null,216.31689716709604,null,216.31689716709604,0.6180482776202744,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,255,,4852,null,421638,421638,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,1,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,256,,4852,null,421639,421793,154,0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,0,null,364.0879014743555,null,364.0879014743555,1.0372874685879074,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,257,,4852,null,421794,421825,31,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,258,,4852,null,421826,422011,185,0,1,183,183.0,0,0,0.0,1,183,183.0,1,183,183.0,0,0,0.0,1,183,183.0,0,null,921.8161421888857,null,921.8161421888857,2.6187958584911524,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,259,,4852,null,422012,422012,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,260,,4852,null,422013,422385,372,0,1,383,383.0,0,0,0.0,1,383,383.0,1,383,383.0,0,0,0.0,1,383,383.0,0,null,1353.2497921669894,null,1353.2497921669894,3.8335688163370807,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,261,,4852,null,422386,422386,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,262,,4852,null,422387,422541,154,0,1,150,150.0,0,0,0.0,1,150,150.0,1,150,150.0,0,0,0.0,1,150,150.0,0,null,1519.9184188633283,null,1519.9184188633283,4.293554855546125,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,263,,4852,null,422542,422620,78,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,264,,4852,null,422621,422994,373,0,1,366,366.0,0,0,0.0,1,366,366.0,1,366,366.0,0,0,0.0,1,366,366.0,0,null,1123.5265906955651,null,1123.5265906955651,3.1648636357621553,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,265,,4852,null,422995,422995,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,266,,4852,null,422996,423243,247,0,1,258,258.0,0,0,0.0,1,258,258.0,1,258,258.0,0,0,0.0,1,258,258.0,0,null,163.23296235748464,null,163.23296235748464,0.4585195571839456,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,267,,4852,null,423244,423416,172,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,268,,4852,null,423417,423665,248,0,1,250,250.0,0,0,0.0,1,250,250.0,1,250,250.0,0,0,0.0,1,250,250.0,0,null,89.62700485902673,null,89.62700485902673,0.2510560360196827,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,269,,4852,null,423666,423666,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,270,,4852,null,423667,424055,388,0,1,400,400.0,0,0,0.0,1,400,400.0,1,400,400.0,0,0,0.0,1,400,400.0,0,null,128.03515142334936,null,128.03515142334936,0.3576400877747189,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,271,,4852,null,424056,424056,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,272,,4852,null,424057,424289,232,0,1,233,233.0,0,0,0.0,1,233,233.0,1,233,233.0,0,0,0.0,1,233,233.0,0,null,128.86038956948718,null,128.86038956948718,0.35894258933004786,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,273,,4852,null,424290,424290,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,274,,4852,null,424291,424959,668,0,1,674,674.0,0,0,0.0,1,674,674.0,1,674,674.0,0,0,0.0,1,674,674.0,0,null,56.92099788303083,null,56.92099788303083,0.15811388300841897,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,275,,4852,null,424960,425023,63,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,276,,4852,null,425024,425147,123,0,1,125,125.0,0,0,0.0,1,125,125.0,1,125,125.0,0,0,0.0,1,125,125.0,0,null,961.1685596189672,null,961.1685596189672,2.6625167856481085,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,277,,4852,null,425148,425148,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,278,,4852,null,425149,425646,497,0,1,499,499.0,0,0,0.0,1,499,499.0,1,499,499.0,0,0,0.0,1,499,499.0,0,null,1468.2033237940855,null,1468.2033237940855,4.055810286723993,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,279,,4852,null,425647,425647,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,280,,4852,null,425648,426005,357,0,1,350,350.0,0,0,0.0,1,350,350.0,1,350,350.0,0,0,0.0,1,350,350.0,0,null,1110.0648629697275,null,1110.0648629697275,3.0580299255364394,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,281,,4852,null,426006,426006,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,282,,4852,null,426007,426176,169,0,1,183,183.0,0,0,0.0,1,183,183.0,1,183,183.0,0,0,0.0,1,183,183.0,0,null,30.463092423455635,null,30.463092423455635,0.08368981435015284,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,283,,4852,null,426177,426177,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,284,,4852,null,426178,426441,263,0,1,258,258.0,0,0,0.0,1,258,258.0,1,258,258.0,0,0,0.0,1,258,258.0,0,null,63.50590523722971,null,63.50590523722971,0.17398878147186222,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,285,,4852,null,426442,426442,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,286,,4852,null,426443,426925,482,0,1,483,483.0,0,0,0.0,1,483,483.0,1,483,483.0,0,0,0.0,1,483,483.0,0,null,157.66420012165096,null,157.66420012165096,0.4307765030646201,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,287,,4852,null,426926,426926,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,288,,4852,null,426927,427861,934,0,1,941,941.0,0,0,0.0,1,941,941.0,1,941,941.0,0,0,0.0,1,941,941.0,0,null,303.0412513173743,null,303.0412513173743,0.8257254804288128,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,289,,4852,null,427862,427862,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,290,,4852,null,427863,428033,170,0,1,167,167.0,0,0,0.0,1,167,167.0,1,167,167.0,0,0,0.0,1,167,167.0,0,null,422.45236417849526,null,422.45236417849526,1.147968380919824,null,null,null,null,0,0
P10_T2,translating,Osbrasileiros,pt,zh,291,,4852,null,428034,428034,0,0,1,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,null,,null,0.0,0.0,null,null,null,null,0,0
